transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T2864,U073,2021-01-29,Expense,edu,2704.0,Card,Jaipur,!!!
T5538,U085,2023-05-06,Expense,Food,5560.0,bank transfr,Delhi,asdfgh
T3062,U091,2022-10-25,Expense,Food,2080.0,UPI,Delhi,Coffee
T9455,U145,2024-02-11,Expense,Food,1792.0,Card,Delhi,Internet bill
T3622,U066,2021-03-25,Expense,Utilities,279.0,Cash,Ahmedabad,Monthly rent payment
T7807,U015,2024-02-01,Income,Investment,22772.0,UPI,Jaipur,
T3415,U027,2024-05-02,Expense,rentt,37190.0,bank transfr,Chennai,Electricity bill
T10329,U075,2023-08-06,Expense,Utilities,7919.0,Cash,che,...
T6196,U020,2022-01-21,Expense,education,536.0,Bank Transfer,Lucknow,misc
T2048,U124,2022-07-13,Expense,Food,4876.0,Card,Jaipur,Medicine
T13772,U120,2022-04-10,Expense,education,999999.0,Cash,Bangalore,Grocery shopping
T13378,U012,2022-03-13,Income,Bonus,37131.0,banktransfer,Mumbai,Fixed deposit
T11988,U013,2024-09-23,Expense,Food,442.0,UPI,,Electricity bill
T9950,U080,2021-11-28,Expense,Utilities,3749.0,UPI,Kolkata,Uber ride
T4640,U126,2024-04-25,Expense,Food,1316.0,UPI,Mumbai,Train ticket
T7703,U017,2023-10-03,Expense,utilties,877.0,UPI,Hyderabad,Shopping
T10559,U023,2022-09-07,Expense,,820.0,,Lucknow,Fixed deposit
T2789,U048,,Expense,Utilities,9297.0,Bank Transfer,Chennai,
T6077,U103,2023-07-25,Income,Other,25449.0,Card,Jaipur,Restaurant dinner
T7607,U111,2024-10-06,Expense,Rent,7345.0,,,ATM withdrawal
T9002,U062,2024-06-17,Income,Bonus,10326.0,UPI,Delhi,misc
T12568,U150,2022-02-18,Expense,Travel,5563.0,UPI,Hyderabad,Books
T9818,U079,2024-05-25,Expense,,6372.0,UPI,Pune,misc
T11145,U126,2021-03-11,Income,Freelance,27223.0,Card,Delhi,EMI payment
T5850,U052,2021-10-16,Expense,Rent,4522.0,Cash,Bangalore,Coffee
T9577,U058,2021-01-27,Expense,rnt,3204.0,Cash,Lucknow,Uber ride
T1496,U089,2023-08-19,Expense,Food,4235.0,,Kolkata,
T10705,U140,2023-12-22,Income,Other,54330.0,Card,Delhi,ATM withdrawal
T6362,U139,2023-11-14,Expense,Food,220.0,bank transfr,Kolkata,Electricity bill
T9970,U034,2023-07-01,Income,Salary,11603.0,,Kolkata,Petrol
T4908,U028,2024-12-28,Income,Freelance,20421.0,Cash,Bangalore,asdfgh
T5952,U060,2023-06-17,Expense,Rent,2970.0,Bank Transfer,,Grocery shopping
T13262,U133,2024-11-05,Expense,education,6357.0,UPI,Mumbai,xyz123
T1826,U140,2024-07-10,Expense,Food,3833.0,UPI,,Fixed deposit
T9964,U083,2022-07-20,Expense,Rent,9525.0,Card,Delhi,Restaurant dinner
T4322,U080,2022-03-13,Income,Investment,46178.0,UPI,Kolkata,!!!
T0742,U047,2022-02-27,Expense,Travel,9960.0,UPI,,Grocery shopping
T9197,U091,2024-08-17,Expense,Entertainment,9838.0,Card,Mumbai,!!!
T2949,U073,2023-09-15,Expense,education,7275.0,Cash,Pune,test
T8339,U094,2024-07-04,Expense,educaton,9891.0,Cash,Ahmedabad,Grocery shopping
T9695,U043,2024-07-19,Expense,Entertainment,999999.0,Cash,Ahmedabad,EMI payment
T1514,U104,2021-06-12,Expense,Rent,6362.0,Cash,Hyderabad,Uber ride
T5312,U074,2024-01-08,Expense,Food,2115.0,Bank Transfer,Kolkata,Coffee
T3823,U092,2021-10-31,Expense,Rent,49062.0,bank transfr,Jaipur,...
T0305,U022,2021-06-07,Expense,entrtnmnt,999999.0,Card,Bangalore,Coffee
T12390,U032,2021-10-09,Expense,Entertainment,4446.0,Card,Kolkata,Medicine
T13702,U013,2024-02-06,Expense,Utilities,6822.0,bank transfr,Lucknow,Monthly rent payment
T0965,U033,,Expense,Rent,3797.0,bank transfr,Lucknow,Petrol
T5645,U090,2023-03-16,Expense,Food,5058.0,Card,,Gym membership
T4358,U108,2021-05-25,Income,Investment,58968.0,Cash,Delhi,Restaurant dinner
T5417,U020,2023-10-19,Expense,Utilities,9480.0,UPI,Delhi,Doctor consultation
T4217,U150,2022-10-17,Expense,Food,4012.0,Card,Kolkata,Monthly rent payment
T4627,U127,2024-02-07,Expense,Food,4603.0,Card,Mumbai,Books
T0137,U099,2023-02-11,Expense,rnt,1454.0,Cash,Kolkata,Petrol
T3984,U097,2021-12-16,Expense,Entertainment,4331.0,Cash,Hyderabad,
T9431,U139,2022-08-20,Expense,Food,6007.0,Card,Jaipur,Movie tickets
T2375,U125,2022-12-24,Expense,Other,9581.0,bank transfr,Delhi,Petrol
T11684,U045,2023-02-23,Expense,Food,3690.0,Card,Pune,Internet bill
T11968,U087,2024-10-21,Income,Investment,28908.0,Card,Kolkata,...
T5052,U082,2022-03-04,Expense,Food,4040.0,bank transfr,Kolkata,Internet bill
T1872,U042,2024-02-28,Expense,Food,111.0,banktransfer,che,
T8248,U026,2021-09-27,Expense,Food,4037.0,UPI,Jaipur,Books
T0035,U133,2021-06-25,Expense,Food,4070.0,bank transfr,Lucknow,misc
T1622,U102,2024-05-23,Expense,Entertainment,7656.0,UPI,Lucknow,
T10412,U037,2024-04-01,Income,Other,25678.0,bank transfr,mum,Restaurant dinner
T9308,U102,2022-01-16,Expense,Rent,9284.0,Cash,Kolkata,Grocery shopping
T1382,U149,2021-05-10,Income,Bonus,24104.0,Card,Delhi,!!!
T9608,U130,2022-04-17,Income,Other,21175.0,UPI,Bangalore,Gym membership
T9226,U027,2024-11-13,Income,Other,25701.0,banktransfer,che,misc
T9024,U113,2023-11-06,Expense,Utilities,907.0,UPI,che,
T7037,U035,2023-04-27,Expense,Food,497.0,UPI,Chennai,
T1373,U135,2023-03-12,Expense,Rent,7453.0,Card,Delhi,Lunch
T0070,U040,2024-04-09,Income,Other,68838.0,UPI,Delhi,
T1335,U102,2024-03-08,Income,Freelance,68176.0,Cash,Chennai,asdfgh
T2191,U126,2021-03-20,Expense,traval,6624.0,UPI,Lucknow,Movie tickets
T8674,U099,2021-05-22,Expense,Entertainment,9602.0,UPI,Delhi,Coffee
T5809,U086,2023-07-20,Expense,Rent,24848.0,UPI,Chennai,!!!
T7692,U059,2024-06-13,Expense,education,9314.0,Bank Transfer,,Movie tickets
T2938,U043,2024-03-24,Expense,savings,259.0,Bank Transfer,Hyderabad,Monthly rent payment
T11846,U079,2021-05-13,Expense,Travel,8347.0,Cash,Bangalore,EMI payment
T5753,U016,2024-10-07,Expense,Food,3644.0,UPI,Hyderabad,Lunch
T6156,U007,2023-07-09,Expense,Food,1491.0,UPI,Mumbai,Lunch
T2271,U139,2024-02-02,Expense,Rent,3753.0,UPI,Hyderabad,Medicine
T1605,U143,2021-05-22,Expense,Travel,7640.0,UPI,Kolkata,Lunch
T11040,U146,2024-11-26,Expense,Travel,9855.0,UPI,Delhi,Gym membership
T5345,U023,2023-02-08,Expense,entrtnmnt,3692.0,,Mumbai,Doctor consultation
T7973,U077,2023-06-10,Income,Other,10693.0,Bank Transfer,Ahmedabad,EMI payment
T7577,U121,2024-10-23,Expense,Rent,8540.0,Cash,Lucknow,Medicine
T5097,U101,2022-07-19,Expense,Entertainment,7319.0,Bank Transfer,Jaipur,Doctor consultation
T7260,U115,2022-09-30,Expense,traval,7921.0,Cash,,
T8429,U133,2024-09-23,Expense,education,8251.0,Cash,Kolkata,Electricity bill
T2249,U001,2024-12-23,Expense,health,1122.0,UPI,mum,...
T4034,U130,2024-01-01,Income,Bonus,63932.0,Card,mum,
T12792,U090,2021-06-18,Expense,,7710.0,UPI,Bangalore,Movie tickets
T3844,U003,2022-07-14,Expense,Entertainment,5784.0,Card,Pune,Fixed deposit
T7464,U104,2022-07-29,Income,Salary,29590.0,Cash,Jaipur,Movie tickets
T3101,U140,2022-09-16,Expense,Food,4799.0,UPI,Bangalore,Movie tickets
T6951,U012,2024-10-03,Expense,Rent,25493.0,Card,Ahmedabad,Petrol
T7265,U017,2023-04-13,Expense,Food,2405.0,UPI,Bangalore,Doctor consultation
T0365,U024,2021-09-08,Expense,Travel,3965.0,Card,Kolkata,Electricity bill
T2954,U102,2023-06-02,Expense,Utilities,1697.0,Card,Chennai,
T7269,U019,2024-08-20,Expense,Entertainment,1233.0,bank transfr,Chennai,Electricity bill
T7564,U128,2021-05-03,Expense,Food,2969.0,UPI,Lucknow,Lunch
T10137,U065,2023-08-23,Expense,Travel,3063.0,Bank Transfer,Kolkata,
T4443,U117,2024-07-25,Expense,edu,3905.0,banktransfer,Hyderabad,!!!
T4721,U036,2021-09-02,Expense,Utilities,749.0,Cash,Kolkata,Grocery shopping
T8408,U054,2021-06-12,Expense,education,7016.0,Cash,Ahmedabad,Fixed deposit
T6250,U014,2022-07-25,Expense,Travel,2825.0,Bank Transfer,Jaipur,...
T8816,U046,2024-06-23,Expense,Rent,4266.0,Card,jai,Grocery shopping
T7224,U102,2023-11-19,Expense,fod,512.0,Card,Hyderabad,Medicine
T8362,U014,2022-08-13,Expense,Travel,1482.0,Bank Transfer,Mumbai,Grocery shopping
T6908,U072,2024-07-20,Expense,rnt,6825.0,banktransfer,,misc
T9231,U120,2023-12-08,Expense,Entertainment,449.0,banktransfer,Pune,
T7410,U072,2021-05-01,Expense,rentt,9560.0,Cash,Lucknow,Shopping
T10189,U034,,Income,Bonus,39326.0,UPI,Ahmedabad,Monthly rent payment
T7420,U012,2021-07-28,Expense,Food,3820.0,Cash,Bangalore,Internet bill
T5659,U099,2022-08-06,Expense,Rent,25522.0,UPI,Chennai,Uber ride
T5692,U080,2024-05-26,Expense,rnt,4225.0,UPI,,Medicine
T10008,U098,2023-12-04,Expense,utilties,179.0,Card,Lucknow,test
T0482,U026,2022-01-04,Expense,Rent,5122.0,UPI,Lucknow,Movie tickets
T7112,U131,2022-11-08,Expense,Entertainment,4988.0,bank transfr,Pune,
T8640,U018,2022-12-27,Expense,Food,4935.0,banktransfer,Hyderabad,misc
T6245,U012,2024-05-26,Expense,helth,2555.0,Card,Pune,Internet bill
T8745,U119,2021-02-09,Expense,health,7636.0,Cash,Chennai,Coffee
T8956,U150,2023-10-12,Expense,rnt,2166.0,Cash,Bangalore,EMI payment
T6931,U079,2022-01-29,Expense,Food,3633.0,banktransfer,Mumbai,Grocery shopping
T8564,U011,2021-04-19,Expense,Utilities,4890.0,Cash,Kolkata,
T13658,U117,2024-02-19,Expense,savings,7864.0,UPI,Pune,ATM withdrawal
T7860,U073,,Expense,edu,9892.0,UPI,Jaipur,test
T6492,U078,2023-01-21,Income,Other,42712.0,UPI,Bangalore,Uber ride
T11543,U090,2021-09-10,Expense,Other,9794.0,banktransfer,Lucknow,Internet bill
T3804,U107,2024-07-02,Expense,fod,5884.0,,Delhi,ATM withdrawal
T11246,U112,2023-11-05,Expense,health,2464.0,UPI,Mumbai,Books
T10567,U074,2024-12-07,Expense,Travel,9225.0,Card,Ahmedabad,Restaurant dinner
T10321,U110,2021-11-29,Expense,Food,8156.0,Card,Bangalore,Gym membership
T6065,U128,2024-02-12,Expense,rentt,999999.0,Cash,mum,
T5814,U066,2021-10-01,Expense,utlities,6392.0,UPI,Chennai,Medicine
T10404,U136,2021-12-11,Income,Bonus,32753.0,Card,Delhi,Medicine
T12995,U013,2021-12-30,Expense,Travel,6344.0,Card,,misc
T7849,U045,2021-05-08,Expense,Travel,3176.0,Cash,Kolkata,
T3573,U141,2022-06-12,Expense,edu,754.0,UPI,Hyderabad,Movie tickets
T9724,U016,2023-11-30,Expense,Rent,7937.0,Bank Transfer,Jaipur,...
T11895,U070,2022-05-27,Expense,Travel,760.0,Bank Transfer,Ahmedabad,test
T9706,U106,2024-06-15,Expense,Entertainment,8181.0,Card,Chennai,Lunch
T2431,U019,2021-02-13,Expense,rnt,2657.0,Cash,Delhi,Restaurant dinner
T3392,U038,,Expense,Food,4814.0,Bank Transfer,Kolkata,Lunch
T7647,U048,2022-10-30,Income,Bonus,30953.0,Bank Transfer,Kolkata,Train ticket
T4177,U029,2024-10-29,Income,Investment,69768.0,Card,che,Fixed deposit
T3976,U097,2022-07-21,Expense,Food,7859.0,Cash,Lucknow,Internet bill
T12996,U030,2022-01-24,Expense,Rent,2376.0,UPI,Mumbai,ATM withdrawal
T9902,U112,2023-03-25,Expense,Food,8973.0,Card,Mumbai,Uber ride
T2263,U148,2024-10-22,Expense,Food,3087.0,Card,Mumbai,Restaurant dinner
T0256,U040,2021-08-08,Expense,saving,7287.0,Card,Ahmedabad,asdfgh
T5816,U008,2023-06-27,Expense,rentt,23603.0,Card,Ahmedabad,ATM withdrawal
T13628,U063,2021-03-23,Expense,Entertainment,7405.0,Bank Transfer,Kolkata,asdfgh
T12529,U130,2023-01-15,Expense,educaton,1184.0,Cash,Lucknow,...
T10424,U077,2021-05-24,Expense,Food,833.0,Cash,Kolkata,Coffee
T12255,U091,2024-03-22,Expense,Food,881.0,Bank Transfer,Chennai,Electricity bill
T7205,U104,2023-01-19,Expense,savings,4898.0,Bank Transfer,Hyderabad,Books
T9987,U091,2022-04-13,Expense,Travel,6644.0,Cash,Lucknow,Online course
T12284,U060,2024-12-05,Income,Freelance,57072.0,UPI,Jaipur,
T11018,U085,2021-04-18,Income,Freelance,44598.0,Bank Transfer,Mumbai,Doctor consultation
T11829,U112,2024-07-08,Expense,Utilities,999999.0,UPI,Ahmedabad,
T9568,U044,2022-03-04,Expense,Rent,6641.0,Cash,Kolkata,Uber ride
T3670,U013,2022-06-05,Expense,Entertainment,999999999.0,Card,Jaipur,Train ticket
T9741,U062,2022-01-31,Expense,educaton,5912.0,Cash,Kolkata,test
T8687,U020,2024-10-19,Expense,Food,1260.0,Card,Jaipur,Gym membership
T3435,U027,2021-07-10,Expense,Entertainment,343.0,Cash,Bangalore,
T10088,U104,2024-12-05,Expense,Rent,2683.0,Card,Bangalore,
T12936,U039,2024-01-04,Expense,Utilities,4081.0,Cash,Jaipur,ATM withdrawal
T0040,U026,2022-02-03,Expense,Food,664.0,Bank Transfer,,ATM withdrawal
T8483,U118,2022-09-22,Expense,Travel,783.0,Cash,Jaipur,Gym membership
T3872,U107,2022-08-21,Expense,Rent,29112.0,Bank Transfer,Delhi,Gym membership
T11445,U019,2022-02-02,Expense,Food,4797.0,Bank Transfer,Chennai,Online course
T10422,U011,2023-12-08,Expense,Rent,2508.0,Card,Hyderabad,Movie tickets
T11209,U139,2022-12-10,Expense,Rent,6464.0,UPI,Hyderabad,
T12190,U029,2021-03-30,Expense,Utilities,9423.0,Card,Mumbai,Train ticket
T8338,U081,2023-09-30,Expense,rnt,6187.0,UPI,Hyderabad,EMI payment
T11600,U143,2022-04-09,Expense,Rent,38889.0,UPI,Hyderabad,Fixed deposit
T13506,U118,2023-07-16,Expense,Entertainment,790.0,Cash,Kolkata,xyz123
T9247,U046,2022-05-29,Expense,health,167.0,Cash,Kolkata,Train ticket
T8924,U066,2022-08-17,Expense,Rent,3218.0,UPI,Mumbai,!!!
T12312,U016,2022-09-23,Expense,Food,301.0,Card,Delhi,Internet bill
T12416,U033,2024-12-11,Expense,education,5161.0,UPI,Kolkata,xyz123
T10842,U048,2021-04-26,Expense,Travel,6818.0,Card,Pune,Internet bill
T3623,U117,2024-10-13,Expense,traval,1240.0,Card,Jaipur,ATM withdrawal
T10091,U107,2024-11-23,Expense,Rent,1689.0,Card,,Lunch
T9570,U103,2022-08-10,Expense,educaton,882.0,Bank Transfer,,Medicine
T1563,U142,2023-04-09,Income,Investment,37592.0,Cash,Pune,Movie tickets
T11588,U046,2021-12-24,Expense,Food,7995.0,Card,Ahmedabad,Medicine
T8019,U079,2024-11-30,Income,Freelance,40518.0,Cash,Bangalore,Movie tickets
T4278,U035,2024-02-05,Expense,Food,3675.0,Card,Bangalore,Electricity bill
T2754,U107,2023-09-19,Expense,rentt,11161.0,Bank Transfer,Delhi,!!!
T4381,U091,2024-03-21,Income,Other,75246.0,UPI,Bangalore,test
T11258,U030,2022-10-18,Expense,Utilities,7236.0,Card,Jaipur,ATM withdrawal
T9727,U070,2024-12-03,Expense,Food,2570.0,banktransfer,che,Books
T4947,U131,2022-11-06,Expense,education,6108.0,bank transfr,Jaipur,ATM withdrawal
T9670,U034,2022-11-06,Expense,education,9328.0,banktransfer,,asdfgh
T12320,U084,2024-02-07,Expense,traval,3023.0,Cash,Hyderabad,Gym membership
T0776,U128,2021-03-16,Expense,Food,6856.0,,Mumbai,Books
T8445,U074,2024-08-12,Expense,Rent,7401.0,UPI,Hyderabad,Online course
T3043,U099,2022-09-07,Expense,saving,9356.0,Cash,Bangalore,xyz123
T7108,U023,2023-01-27,Expense,entrtnmnt,8631.0,UPI,Ahmedabad,EMI payment
T9652,U012,2022-05-07,Expense,Food,7954.0,UPI,Kolkata,Books
T2701,U079,2021-03-17,Expense,Entertainment,6530.0,UPI,Hyderabad,Grocery shopping
T13879,U099,2023-09-18,Income,Investment,73973.0,,Mumbai,
T8288,U046,2024-05-23,Expense,,4142.0,Bank Transfer,Hyderabad,Books
T11144,U009,2024-01-28,Income,Salary,45299.0,Card,,...
T10512,U075,2022-05-16,Expense,educaton,999999.0,Bank Transfer,Pune,Shopping
T7739,U041,2023-07-23,Expense,health,3002.0,Bank Transfer,Mumbai,Lunch
T5745,U107,2021-08-03,Expense,Rent,16470.0,Cash,Delhi,Uber ride
T4888,U106,2022-11-24,Expense,Food,4250.0,UPI,Mumbai,
T7389,U092,2023-12-07,Income,Bonus,18838.0,UPI,Kolkata,!!!
T12050,U072,2024-06-11,Expense,educaton,6177.0,bank transfr,Pune,Restaurant dinner
T0271,U006,2024-07-01,Expense,fod,2415.0,Cash,Kolkata,Medicine
T3543,U041,2021-03-10,Income,Salary,18526.0,Cash,Pune,misc
T10904,U138,2024-03-09,Expense,fod,5401.0,UPI,Lucknow,Shopping
T2115,U054,2023-03-06,Expense,Entertainment,6311.0,Card,Delhi,
T2123,U109,2021-04-03,Expense,Other,2227.0,Bank Transfer,Bangalore,ATM withdrawal
T2925,U040,2022-02-14,Expense,utlities,4950.0,Bank Transfer,,
T7657,U043,2022-01-03,Income,Freelance,456937.0,Card,Pune,...
T13973,U006,2022-08-04,Expense,education,5481.0,,Lucknow,asdfgh
T7378,U107,2023-08-30,Expense,Utilities,133.0,Cash,Mumbai,Uber ride
T1529,U093,2021-01-03,Expense,Food,4830.0,Card,Lucknow,
T8020,U129,2021-01-03,Expense,Travel,3534.0,bank transfr,Ahmedabad,Petrol
T3375,U036,2023-03-30,Expense,saving,5453.0,Bank Transfer,Kolkata,Electricity bill
T11238,U044,2024-06-24,Expense,Rent,1701.0,bank transfr,Jaipur,Doctor consultation
T7967,U085,2021-12-27,Expense,,1975.0,Bank Transfer,,Electricity bill
T7494,U038,2021-10-07,Expense,traval,6065.0,banktransfer,Lucknow,
T2770,U001,2024-11-02,Income,Salary,49068.0,Cash,Mumbai,Lunch
T5501,U127,2024-04-26,Expense,Rent,8519.0,Card,,Electricity bill
T1190,U011,2021-08-29,Expense,Rent,1392.0,banktransfer,Hyderabad,Lunch
T7572,U118,2023-11-02,Expense,educaton,1917.0,UPI,Hyderabad,Monthly rent payment
T7591,U028,,Income,Salary,23226.0,Card,Jaipur,
T10349,U148,2022-02-01,Expense,Entertainment,5387.0,Bank Transfer,,EMI payment
T2176,U072,2024-10-11,Expense,Food,8768.0,UPI,,misc
T0745,U145,2024-11-17,Expense,Utilities,7185.0,Cash,Kolkata,ATM withdrawal
T0275,U147,2022-10-02,Expense,Entertainment,9619.0,UPI,Bangalore,Petrol
T4106,U026,2024-05-02,Income,Salary,13819.0,Card,Lucknow,...
T1532,U096,2024-10-17,Expense,Utilities,999999.0,Card,,Coffee
T2769,U132,2023-07-31,Expense,Rent,8812.0,Cash,Mumbai,Coffee
T12791,U150,2023-02-25,Expense,Travel,8070.0,Bank Transfer,Pune,Uber ride
T13509,U009,2022-09-13,Income,Other,13243.0,Bank Transfer,Pune,Doctor consultation
T8256,U062,2024-06-01,Expense,Food,2417.0,banktransfer,Kolkata,Doctor consultation
T7008,U128,2023-04-29,Expense,rentt,42939.0,Cash,mum,
T0484,U095,2022-05-26,Expense,rnt,7778.0,Card,Delhi,EMI payment
T13583,U043,2021-02-09,Expense,health,2707.0,Bank Transfer,Hyderabad,Movie tickets
T4687,U135,2021-04-01,Expense,Food,4632.0,Bank Transfer,Pune,ATM withdrawal
T8337,U113,2023-08-11,Expense,Rent,678.0,UPI,Mumbai,Grocery shopping
T13560,U096,2022-01-30,Expense,Food,3518.0,Cash,Hyderabad,Monthly rent payment
T7294,U093,2021-10-05,Income,Investment,26841.0,,,Monthly rent payment
T12737,U048,2024-11-16,Expense,Rent,43922.0,Cash,mum,
T10841,U129,2024-12-26,Expense,Utilities,2053.0,Card,Lucknow,
T13843,U140,2021-06-14,Expense,health,8863.0,UPI,Jaipur,Electricity bill
T0975,U078,2023-11-02,Expense,Utilities,2024.0,bank transfr,Hyderabad,
T4141,U074,2023-02-18,Expense,Food,3409.0,UPI,jai,Gym membership
T3665,U099,2024-01-21,Expense,Rent,6474.0,Card,Delhi,Medicine
T12352,U148,2022-03-19,Expense,education,2243.0,Cash,Delhi,Uber ride
T10085,U015,2022-03-20,Income,Salary,72341.0,Card,,Internet bill
T7869,U126,2022-10-17,Expense,education,976.0,UPI,jai,Internet bill
T4255,U135,2021-12-13,Expense,education,6137.0,UPI,che,Lunch
T7929,U075,2021-08-17,Expense,Food,4220.0,Bank Transfer,Lucknow,xyz123
T13990,U093,2023-01-26,Expense,Food,4242.0,UPI,,Uber ride
T13928,U078,2023-10-01,Expense,Food,8085.0,Cash,Lucknow,
T8547,U118,2022-08-10,Expense,Rent,8401.0,bank transfr,Jaipur,Monthly rent payment
T5408,U062,2022-04-16,Expense,Travel,146.0,Cash,Kolkata,Books
T6437,U094,2023-09-11,Income,Other,23923.0,Cash,Kolkata,misc
T3204,U044,2024-01-25,Expense,fod,3890.0,bank transfr,Kolkata,xyz123
T11683,U095,2022-08-25,Income,Salary,42254.0,UPI,Ahmedabad,
T11638,U120,2021-04-27,Expense,Entertainment,6460.0,Bank Transfer,Jaipur,
T12748,U149,2022-04-29,Expense,educaton,2624.0,Cash,Delhi,Electricity bill
T3910,U063,2023-11-26,Expense,Entertainment,2984.0,banktransfer,Kolkata,misc
T8758,U148,2024-10-13,Expense,entrtnmnt,9460.0,UPI,Bangalore,Medicine
T10974,U104,2022-09-13,Expense,Rent,7301.0,Cash,Chennai,Internet bill
T7608,U074,2022-01-19,Expense,Utilities,999999999.0,Card,Ahmedabad,Gym membership
T6054,U100,2024-06-30,Expense,Food,2445.0,UPI,Kolkata,
T10242,U073,2023-09-21,Expense,rnt,8375.0,banktransfer,Kolkata,Coffee
T6026,U065,2023-03-05,Expense,Travel,5047.0,Bank Transfer,Pune,!!!
T11643,U139,2023-11-11,Expense,helth,1518.0,Bank Transfer,Delhi,test
T1495,U016,2023-06-27,Expense,Utilities,3318.0,Cash,Chennai,Train ticket
T9881,U066,2021-12-03,Expense,traval,6441.0,UPI,,Restaurant dinner
T6518,U012,2021-07-13,Expense,Food,9840.0,Bank Transfer,Pune,Grocery shopping
T11805,U136,2021-08-09,Expense,savings,5331.0,bank transfr,Pune,asdfgh
T1666,U080,2022-08-19,Expense,Food,3346.0,Cash,Bangalore,Train ticket
T4912,U128,2022-07-04,Expense,Food,4096.0,Cash,Ahmedabad,test
T4502,U048,2023-01-07,Expense,Travel,8217.0,bank transfr,Jaipur,
T1229,U044,2024-10-23,Expense,rnt,4568.0,Bank Transfer,jai,Lunch
T5867,U115,2022-03-09,Income,Other,29727.0,Cash,Lucknow,Shopping
T10986,U085,,Expense,,7424.0,Cash,Chennai,Train ticket
T12604,U062,2021-01-27,Expense,Food,4575.0,Cash,Delhi,
T1108,U026,2022-08-01,Expense,Rent,4670.0,Cash,mum,EMI payment
T9457,U140,2023-07-25,Expense,Utilities,2238.0,Card,Lucknow,ATM withdrawal
T5481,U075,2021-05-15,Income,,30618.0,Cash,Kolkata,Doctor consultation
T9705,U031,2021-10-08,Expense,education,4213.0,Card,Bangalore,Online course
T12110,U002,2022-05-21,Expense,savings,8005.0,,Kolkata,Coffee
T5341,U057,2023-07-04,Expense,Travel,8784.0,Bank Transfer,,Fixed deposit
T8525,U053,2023-01-24,Expense,Entertainment,211.0,,Delhi,xyz123
T7528,U124,2022-06-09,Expense,fod,6729.0,,,EMI payment
T10188,U149,2023-08-26,Expense,Rent,10381.0,Cash,Hyderabad,Lunch
T3887,U090,2021-02-17,Income,Bonus,72923.0,banktransfer,Lucknow,Electricity bill
T6807,U125,2022-06-13,Expense,Food,4259.0,Card,Kolkata,xyz123
T6676,U026,2022-06-27,Expense,Food,4655.0,Card,,!!!
T4775,U134,2024-10-02,Expense,Food,4592.0,Card,Kolkata,ATM withdrawal
T7750,U092,2023-10-16,Expense,utilties,6869.0,UPI,,Coffee
T2037,U073,2024-06-26,Expense,health,2126.0,banktransfer,mum,...
T0139,U064,2021-08-03,Expense,Food,2023.0,UPI,Bangalore,Books
T3684,U078,2024-07-24,Expense,Rent,19693.0,Bank Transfer,Hyderabad,Train ticket
T3916,U113,2022-12-13,Expense,Rent,1798.0,banktransfer,Delhi,test
T6597,U060,2022-01-22,Expense,Entertainment,5048.0,Card,Delhi,Coffee
T5625,U095,2022-06-10,Expense,Entertainment,6609.0,Card,Jaipur,Online course
T1464,U023,2024-01-18,Expense,fod,9650.0,,Lucknow,
T4703,U052,2023-09-18,Expense,education,4922.0,UPI,mum,Fixed deposit
T5873,U017,2024-06-02,Expense,Travel,5566.0,Cash,Lucknow,test
T0043,U069,2021-12-25,Expense,savings,7241.0,UPI,Delhi,Petrol
T10884,U066,2022-03-22,Expense,,630.0,Card,Chennai,Gym membership
T0408,U147,2024-12-19,Expense,Rent,45547.0,Card,Mumbai,Restaurant dinner
T8109,U145,2022-11-29,Expense,Rent,8193.0,Cash,Lucknow,
T4642,U102,2023-12-05,Expense,Food,934.0,Card,Ahmedabad,!!!
T13571,U120,2021-01-28,Expense,fod,3006.0,Card,Pune,xyz123
T5277,U074,2023-09-09,Expense,Rent,19981.0,,Bangalore,Electricity bill
T2657,U034,2021-06-27,Expense,Rent,6714.0,banktransfer,Chennai,Online course
T6823,U028,2024-03-19,Expense,,8664.0,UPI,Chennai,test
T6742,U008,,Expense,education,9674.0,UPI,,
T13501,U099,2023-05-30,Income,Other,36899.0,Bank Transfer,Chennai,Grocery shopping
T4098,U063,2024-02-06,Expense,Food,4387.0,UPI,Kolkata,Movie tickets
T8850,U140,2023-03-08,Expense,utilties,3794.0,Card,Hyderabad,Monthly rent payment
